t_const,season_num,episode_num
tt0092455,1,1
tt0176357,7,1
tt0176357,7,11
tt0297626,4,3
tt0806910,1,191
tt0806910,1,199
tt0806910,1,197
tt0806910,1,193
tt0806910,1,194
tt0806910,1,192
tt0806910,1,198
tt0806910,1,196
tt0364151,2,9
tt0167732,NULL,NULL
tt1049302,NULL,NULL
tt1570506,1,2
tt0297626,4,1
tt0297626,3,8
tt0176357,6,11
tt0092480,1,1
tt0092484,1,1
tt0046593,31,16
tt0046593,31,20
tt0884889,NULL,NULL
tt0889258,1,1
tt0159876,NULL,NULL
tt0075471,11,3
tt0046593,33,5
tt0094414,1,1
tt0884889,NULL,NULL
tt0159876,NULL,NULL
tt0176357,7,15
tt0882736,1,1
tt0094433,1,0
tt0174386,NULL,NULL
tt0046593,33,4
tt0297626,5,1
tt0092337,1,1
tt0092337,1,10
tt0092337,1,2
tt0092337,1,3
tt0092337,1,4
tt0092337,1,5
tt0092337,1,6
tt0092337,1,7
tt0092337,1,8
tt0092337,1,9
tt0174386,NULL,NULL
tt1570506,1,4
tt0088507,1,8
tt0088507,1,9
tt0088507,NULL,NULL
tt0088507,1,11
tt0088507,NULL,NULL
tt0088507,NULL,NULL
tt0088507,NULL,NULL
tt0088507,NULL,NULL
tt0046593,32,11
tt0174386,NULL,NULL
tt0094416,2,3
tt0297626,5,8
tt0297626,5,3
tt0094999,1,1
tt0166458,2,1
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt0094475,1,1
tt0094482,1,1
tt0176357,7,13
tt0046593,32,22
tt1155386,1,5
tt0159156,NULL,NULL
tt1049304,4,3
tt0174386,NULL,NULL
tt3782882,NULL,NULL
tt0083402,4,3
tt0095670,1,6
tt0095670,1,4
tt0095670,1,3
tt0095670,1,5
tt0106078,1,3
tt1634348,1,3
tt0166458,2,7
tt1570506,1,3
tt0297625,2,6
tt0094524,1,4
tt0297626,7,6
tt0199184,NULL,NULL
tt0046593,32,13
tt0166458,2,4
tt0176357,8,7
tt0297626,6,7
tt1049304,3,10
tt0094560,1,0
tt0806910,1,206
tt0806910,1,209
tt0806910,1,211
tt0806910,1,205
tt0806910,1,214
tt0806910,1,208
tt0806910,1,201
tt0806910,1,207
tt0806910,1,212
tt0094416,1,10
tt0176357,7,12
tt1686687,NULL,NULL
tt0313144,NULL,NULL
tt0158415,1,4
tt0158415,1,1
tt0158415,1,2
tt1634348,1,2
tt0297626,5,6
tt0820333,4,3
tt0167726,1,11
tt1615489,2,2
tt0096531,1,0
tt0806910,1,221
tt0346222,3,6
tt0176357,8,2
tt0096538,2,4
tt0096538,1,1
tt0297625,1,7
tt0364151,3,8
tt0096558,1,1
tt1466074,9,2
tt1466074,8,1
tt1466074,8,4
tt1466074,9,1
tt1466074,9,6
tt1466074,8,2
tt1466074,9,4
tt1466074,8,3
tt1466074,9,5
tt0255726,1,2
tt0806901,20,10
tt0346222,3,5
tt0094456,2,6
tt1342141,1,1
tt0297626,7,4
tt0096594,1,1
tt0099283,1,6
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt1601983,2,1
tt6677224,1,1
tt1395811,NULL,NULL
tt0297626,6,2
tt1601983,2,9
tt0096619,1,6
tt0094512,2,7
tt0297625,1,6
tt0095670,1,7
tt0095670,1,2
tt0106078,1,7
tt0106078,1,5
tt0106078,1,6
tt0106078,1,8
tt0297625,1,2
tt0166458,3,1
tt1615489,1,3
tt0297626,6,1
tt0297625,1,1
tt0159876,NULL,NULL
tt0046593,34,6
tt0096684,1,1
tt0176357,8,1
tt1226281,1,1
tt0098904,1,0
tt1615489,1,6
tt0297625,1,5
tt0166458,3,4
tt1049304,4,8
tt0265408,1,3
tt0806910,1,222
tt0806910,1,217
tt0806910,1,224
tt0806910,1,226
tt0806910,1,225
tt0806910,1,215
tt3782882,NULL,NULL
tt0096718,1,1
tt1342141,1,3
tt0158415,1,3
tt0166458,3,7
tt0096731,1,1
tt0166458,1,1
tt0096733,1,1
tt0133302,8,8
tt0297626,7,12
tt1049304,5,1
tt0176357,9,4
tt0313144,NULL,NULL
tt0098761,1,1
tt0265408,1,2
tt0297626,6,4
tt1466074,9,3
tt1466074,10,1
tt0159876,NULL,NULL
tt0098889,1,5
tt1342141,1,2
tt0088507,NULL,NULL
tt0809273,NULL,NULL
tt0046593,34,13
tt0265408,1,4
tt0098798,1,0
tt0985040,7,3
tt0159876,NULL,NULL
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt0809273,NULL,NULL
tt0176357,10,4
tt0086734,7,1
tt0313144,NULL,NULL
tt0176357,10,1
tt0297626,6,12
tt1049304,5,5
tt0297626,7,7
tt0167566,NULL,NULL
tt0094525,3,1
tt1049304,5,3
tt0098884,1,1
tt1634348,1,1
tt0166458,4,9
tt0167566,NULL,NULL
tt0167566,NULL,NULL
tt0806910,1,241
tt0096552,NULL,NULL
tt0176357,9,1
tt1601983,3,5
tt0297626,6,8
tt0166458,4,1
tt0815353,NULL,NULL
tt0098889,1,10
tt0098916,1,1
tt0297625,2,4
tt0806910,1,237
tt0806910,1,229
tt0806910,1,227
tt0806910,1,231
tt0806910,1,236
tt0806910,1,228
tt0806901,20,9
tt0806910,1,233
tt0297626,7,11
tt0167566,NULL,NULL
tt0364151,6,9
tt0176357,9,2
tt1615489,2,4
tt0401056,2,1
tt0297626,7,5
tt0297625,3,9
tt0346328,1,1
tt0297625,3,7
tt1049304,5,2
tt0806901,21,3
tt0139780,1,5
tt1466074,10,2
tt1466074,10,3
tt1466074,11,1
tt3687174,NULL,NULL
tt0094456,NULL,NULL
tt0298685,2,2
tt0297626,8,2
tt0159876,19,4
tt0176357,10,2
tt0297626,8,1
tt0297626,7,1
tt1615489,2,3
tt2138025,NULL,NULL
tt2138025,NULL,NULL
tt2138025,NULL,NULL
tt0102171,1,2
tt0199184,NULL,NULL
tt1634348,1,4
tt0297626,8,11
tt0297626,8,10
tt0159876,20,17
tt0167644,1,1
tt0167644,1,4
tt0098765,2,1
tt0166458,5,9
tt0106078,2,3
tt0106078,2,2
tt0889258,2,1
tt0224815,1,8
tt0101161,1,1
tt0101152,1,1
tt0159876,20,3
tt0297625,3,6
tt0889258,2,2
tt0135104,NULL,NULL
tt0135104,NULL,NULL
tt1226281,1,2
tt0846838,1,11
tt0297625,3,3
tt0939820,1,1
tt0096658,3,13
tt0806910,1,252
tt0806910,1,251
tt0806910,1,239
tt0806910,1,250
tt0806910,1,234
tt0806910,1,247
tt0806910,1,246
tt0806910,1,249
tt0806910,1,240
tt0297625,3,2
tt0806901,21,9
tt0985040,9,2
tt0806910,1,243
tt0298685,1,0
tt0297626,9,8
tt1049304,7,3
tt0297625,4,4
tt0297625,4,3
tt0806910,1,254
tt1466074,11,3
tt1466074,11,2
tt0297626,8,8
tt1049304,7,1
tt0297626,9,5
tt0094416,5,3
tt0094416,4,8
tt0485176,NULL,NULL
tt0098765,3,2
tt0806910,1,267
tt3782882,NULL,NULL
tt0147788,1,5
tt0889258,3,1
tt0166458,6,8
tt0884889,NULL,NULL
tt0098765,3,1
tt0884889,NULL,NULL
tt1049304,7,9
tt0147788,1,3
tt0167644,1,5
tt0167644,1,7
tt0100099,1,2
tt1049304,7,5
tt0090481,7,1
tt0297626,8,13
tt0176357,NULL,NULL
tt2897628,1,1
tt2897628,1,2
tt2897628,1,4
tt2897628,1,3
tt2897628,1,5
tt2897628,1,6
tt0106078,2,4
tt0106078,2,7
tt0106084,1,4
tt0224815,NULL,NULL
tt0297625,3,8
tt0147788,1,4
tt1226281,1,3
tt0224815,1,7
tt0094456,5,10
tt0298685,2,5
tt0101152,1,5
tt0094456,2,10
tt0298685,2,1
tt0806910,1,266
tt0806910,1,256
tt0806910,1,253
tt0806910,1,257
tt0806910,1,274
tt0806910,1,276
tt0806910,1,262
tt0806910,1,260
tt0806910,1,259
tt0806910,1,263
tt0147788,1,2
tt0297625,4,8
tt0147788,1,6
tt0224815,1,5
tt0297625,4,1
tt0224815,1,11
tt0313144,NULL,NULL
tt1049304,7,13
tt0985040,11,1
tt3782658,NULL,NULL
tt0806910,1,283
tt0821060,1,1
tt0101050,4,1
tt1642302,1,5
tt0297625,5,8
tt1466074,12,1
tt0297626,9,6
tt1582355,3,2
tt2739426,NULL,NULL
tt0297626,9,4
tt0176357,11,1
tt0297625,5,2
tt0106012,1,0
tt0176357,11,5
tt0092322,NULL,NULL
tt0298685,3,3
tt0297625,5,6
tt0103468,2,17
tt0101185,1,3
tt1213665,1,1
tt0364151,12,1
tt0296329,1,2
tt1397131,3,5
tt0167644,1,12
tt0167644,1,9
tt0094416,6,5
tt0100099,1,3
tt0297626,9,9
tt0133302,3,18
tt0108717,1,4
tt0202179,22,2
tt0152923,1,1
tt0106078,3,2
tt0815353,NULL,NULL
tt0108717,1,1
tt0218768,3,2
tt0806901,22,4
tt0806901,22,3
tt0176357,11,3
tt0107880,1,2
tt0107880,1,3
tt0107880,1,4
tt0107880,1,5
tt0107880,1,6
tt0297625,4,6
tt1049304,8,4
tt1226281,1,4
tt0106126,1,0
tt0297625,4,5
tt4778940,1,1
tt0094416,5,10
tt0108088,1,3
tt0297626,9,10
tt0889258,4,1
tt0106145,1,1
tt0907694,1,1
tt0159876,21,10
tt0297626,9,1
tt0806910,1,279
tt0806910,1,269
tt0806910,1,287
tt0806910,1,282
tt0806910,1,278
tt0806910,1,284
tt0806910,1,272
tt0806910,1,270
tt1342141,1,4
tt0252792,1,6
tt0959258,1,3
tt0959258,1,1
tt0297625,5,7
tt0103586,2,5
tt0112239,1,2
tt0889258,5,1
tt0212675,1,1
tt0112239,2,5
tt0297626,10,3
tt3796112,NULL,NULL
tt0297625,6,1
tt0809370,1,2
tt0298685,3,5
tt0252792,1,1
tt1466074,12,2
tt0139780,1,8
tt0094416,6,7
tt0298685,4,3
tt0108756,1,0
tt0108758,1,1
tt0252792,1,9
tt0199184,NULL,NULL
tt0809370,NULL,NULL
tt3793732,NULL,NULL
tt2329424,1,1
tt2329424,1,5
tt2329424,1,6
tt2329424,1,3
tt2329424,1,2
tt0094525,6,1
tt0094484,8,1
tt0094484,8,2
tt0252792,1,7
tt0139780,1,12
tt0108902,1,8
tt0907694,1,3
tt0806901,23,7
tt0297626,14,5
tt0202179,23,2
tt0298685,4,1
tt0298685,4,2
tt0297626,10,17
tt0112080,1,0
tt1781127,NULL,NULL
tt0159876,23,3
tt0106078,3,1
tt0297626,10,5
tt3805856,NULL,NULL
tt0806910,1,298
tt0252792,1,5
tt3782882,NULL,NULL
tt0109016,1,28
tt0806901,24,3
tt0806901,23,2
tt0806901,23,3
tt0252792,1,3
tt0806904,1,1
tt0889258,5,2
tt0108902,1,4
tt0075471,15,1
tt0297626,10,2
tt0108717,3,2
tt0092455,7,25
tt0874686,1,1
tt4106356,1,2
tt0806910,1,300
tt0806910,1,286
tt0806910,1,289
tt0806910,1,299
tt0806910,1,288
tt0806910,1,296
tt0806910,1,297
tt0806910,1,293
tt0806910,1,291
tt0806910,1,290
tt0297625,6,4
tt0252792,1,2
tt0959258,1,7
tt0959258,1,5
tt0959258,1,4
tt0809370,1,4
tt0388574,NULL,NULL
tt0297625,5,1
tt0907694,1,2
tt0139780,1,11
tt0118358,5,3
tt0111870,1,1
tt0297626,11,5
tt0806901,24,9
tt0821060,1,2
tt0985040,12,5
tt0809370,NULL,NULL
tt2162289,2,1
tt0985040,13,2
tt1466074,13,1
tt0112111,1,12
tt0297626,11,4
tt3782882,NULL,NULL
tt0092322,NULL,NULL
tt0809370,1,3
tt1186344,1,4
tt3805856,NULL,NULL
tt0111971,1,1
tt0133302,14,12
tt2329424,1,4
tt0889258,6,1
tt0094484,8,3
tt0094484,8,4
tt0106042,3,6
tt0298685,5,5
tt1342141,1,5
tt0159876,24,10
tt0297626,14,3
tt0167644,1,22
tt0159876,24,3
tt5278426,1,6
tt0806910,1,303
tt0297626,12,4
tt3805856,NULL,NULL
tt0297626,11,3
tt0094524,4,7
tt0806901,25,4
tt0806901,24,5
tt0806901,24,2
tt0806904,1,2
tt0806901,24,11
tt0297626,12,5
tt0907694,1,7
tt0159876,23,7
tt0298685,5,1
tt0166458,9,3
tt0907694,1,6
tt0112178,1,1
tt0874686,1,2
tt0112180,1,0
tt0112183,1,2
tt0297626,12,3
tt0806910,1,319
tt0806910,1,318
tt0806910,1,304
tt0806910,1,308
tt0806910,1,302
tt0806910,1,320
tt0806910,1,322
tt0806910,1,307
tt0806910,1,301
tt2325388,NULL,NULL
tt0094416,7,6
tt0880565,1,1
tt0959258,1,11
tt0860267,1,3
tt0907694,1,4
tt0882736,2,1
tt1196259,2,1
tt0115089,1,0
tt0115122,1,1
tt0094416,8,7
tt0907694,1,12
tt0126179,1,13
tt0115117,1,1
tt0115122,1,4
tt0115122,1,5
tt0115122,1,2
tt0115122,1,3
tt0115126,1,1
tt0224935,NULL,NULL
tt0166458,9,8
tt3805856,NULL,NULL
tt0168596,1,0
tt0297626,14,1
tt0147760,1,1
tt0147760,1,2
tt0147760,1,3
tt0364151,11,2
tt0842384,NULL,NULL
tt0297626,14,2
tt2979006,NULL,NULL
tt0115161,1,1
tt0202179,24,4
tt3797766,NULL,NULL
tt1126207,NULL,NULL
tt0117248,1,4
tt0115174,1,1
tt0115175,1,0
tt3428884,1,6
tt3428884,1,5
tt2329424,1,9
tt2329424,1,8
tt2329424,1,7
tt0907694,1,11
tt0166458,9,1
tt0978908,1,1
tt0159876,25,13
tt0364151,11,1
tt0907694,1,10
tt0159876,NULL,NULL
tt0094416,10,8
tt0106078,3,11
tt0106078,3,10
tt3805856,NULL,NULL
tt0806901,25,1
tt0889258,6,2
tt0806904,1,5
tt0806904,1,4
tt0806904,1,3
tt0115347,1,0
tt0907694,1,9
tt0166458,9,6
tt3805856,NULL,NULL
tt0115351,1,1
tt0133302,14,8
tt0115355,1,3
tt0874684,1,1
tt0978908,1,3
tt0112183,1,4
tt0092322,NULL,NULL
tt0806910,1,337
tt0806910,1,329
tt0806910,1,342
tt0806910,1,321
tt0806910,1,344
tt0806910,1,330
tt0806910,1,347
tt0806910,1,323
tt0806910,1,343
tt0806910,1,331
tt0806910,1,336
tt0806910,1,325
tt0806910,1,324
tt0806910,1,333
tt0806910,1,346
tt0806910,1,334
tt0806910,1,338
tt0806910,1,345
tt0806910,1,348
tt0806910,1,349
tt0806910,1,341
tt0806910,1,340
tt0806910,1,326
tt0806910,1,328
tt0806910,1,335
tt0806910,1,363
tt0806910,1,327
tt0463399,NULL,NULL
tt0882736,3,2
tt0882736,3,1
tt0882736,3,3
tt6677224,1,3
tt0118358,7,1
tt1511543,1,1
tt0132666,1,8
tt0889258,7,2
tt0889258,7,1
tt0907683,1,1
tt0821060,1,3
tt0166458,10,2
tt0115122,1,8
tt0115122,1,7
tt0115122,1,12
tt0115122,1,11
tt0115122,2,1
tt0115122,1,9
tt0115122,1,10
tt1287866,NULL,NULL
tt1466074,13,2
tt0147760,2,2
tt0147760,2,3
tt0147760,2,4
tt0147760,2,1
tt3805856,NULL,NULL
tt0115243,1,3
tt0132666,40,22
tt0907694,1,14
tt0364151,11,4
tt2161761,NULL,NULL
tt0940632,1,5
tt0940632,1,2
tt0940632,1,1
tt0940632,1,3
tt0940632,1,4
tt0118378,1,0
tt2161761,1,2
tt0177451,1,2
tt0177451,1,4
tt0132666,1,11
tt0118393,1,1
tt0169474,1,1
tt0202179,25,2
tt0181932,1,1
tt0118404,1,1
tt3805856,NULL,NULL
tt2161761,1,4
tt0348811,1,20
tt2161761,1,5
tt0132666,1,9
tt0806901,26,3
tt0806901,26,1
tt0806901,26,5
tt0806901,26,6
tt0806901,26,2
tt0806901,26,4
tt0143058,1,0
tt1169951,1,1
tt2161761,NULL,NULL
tt2161761,1,3
tt0111870,2,2
tt0126179,1,1
tt0133302,15,2
tt0118471,1,0
tt4296044,1,6
tt0874684,1,2
tt0874684,1,7
tt0874684,1,3
tt0874684,1,4
tt0297626,15,3
tt0907694,1,15
tt0806910,1,351
tt0806910,1,352
tt0806910,1,365
tt0806910,1,357
tt0806910,1,354
tt0806910,1,362
tt0806910,1,366
tt0806910,1,359
tt0806910,1,355
tt0847709,1,1
tt0806910,1,353
tt0806910,1,358
tt0806910,1,356
tt0806910,1,360
tt0806910,1,361
tt0806910,1,367
tt0806910,1,350
tt0806910,1,364
tt0806910,1,374
tt2161761,NULL,NULL
tt2161761,NULL,NULL
tt0111870,2,1
tt0169474,1,4
tt0959258,1,12
tt0118507,1,1
tt0176357,6,3
tt0907694,1,13
tt0882736,4,2
tt0882736,3,4
tt0882736,4,1
tt0071054,4,7
tt0052512,NULL,NULL
tt1686687,NULL,NULL
tt1711895,1,5
tt0050026,1,7
tt0046593,10,21
tt1287866,NULL,NULL
tt0806910,1,45
tt4778940,1,6
tt0121027,17,1
tt0806901,11,6
tt0165592,7,14
tt0176357,NULL,NULL
tt4250224,1,3
tt0167732,1,19
tt0806910,1,47
tt0806910,1,161
tt1287866,1,1
tt1686687,NULL,NULL
tt0199214,2,6
tt0047720,6,14
tt0806901,21,7
tt0051328,2,3
tt0907683,1,8
tt0297626,11,7
tt0806901,22,1
tt0806901,23,1
tt0806901,26,7
tt0806901,23,4
tt0806901,24,1
tt0040051,7,1
tt0806910,1,306
tt0806910,1,311
tt2286153,1,4
tt0202179,14,5
tt3662072,NULL,NULL
tt0297626,6,11
tt0056751,20,23
tt0199933,NULL,NULL
tt0106078,3,4
tt0106078,3,3
tt0364151,1,1
tt0860267,1,4
tt0096542,3,1
tt1196259,3,4
tt0907694,1,5
tt0202179,6,1
tt0106078,3,7
tt0106078,3,8
tt0106078,3,9
tt0806901,11,1
tt0806901,12,4
tt0806901,13,2
tt0806901,13,3
tt0806901,8,1
tt0806901,12,5
tt0806901,2,7
tt0806901,23,6
tt0806910,1,230
tt0149439,NULL,NULL
tt0959258,1,2
tt0075472,7,13
tt0164295,3,2
tt0297626,2,7
tt0106078,2,5
tt0106078,3,5
tt0297625,6,3
tt0806910,1,368
tt0159876,NULL,NULL
tt0125081,1,16
tt0125081,1,6
tt0125081,1,14
tt0125081,1,13
tt0125081,1,17
tt0125081,1,18
tt0125081,1,5
tt0125081,1,12
tt0125081,1,10
tt0125081,1,8
tt0125081,1,9
tt0125081,1,7
tt0125081,1,3
tt0125081,1,15
tt0125081,1,2
tt0125081,1,11
tt0125081,1,4
tt0166458,7,1
tt0806901,26,8
tt0806901,13,5
tt0989125,6,21
tt0989125,3,16
tt0806910,1,258
tt0806910,1,369
tt0806910,1,312
tt0989125,7,42
tt0275875,NULL,NULL
tt0989125,5,38
tt0989125,1,3
tt0989125,8,10
tt0297621,2,44
tt0199214,5,1
tt0094529,1,1
tt0098749,1,0
tt0164295,4,2
tt2388808,NULL,NULL
tt0815353,NULL,NULL
tt1781127,NULL,NULL
tt0907694,1,8
tt0102171,1,3
tt0313144,NULL,NULL
tt0259792,NULL,NULL
tt0120956,NULL,NULL
tt0874686,1,6
tt0806910,1,244
tt0806910,1,370
tt0806910,1,277
tt0806910,1,265
tt0806910,1,371
tt0115243,1,4
tt3428884,1,2
tt0815353,NULL,NULL
tt0075471,15,5
tt0297626,10,14
tt0094456,4,1
tt0313144,NULL,NULL
tt0132666,1,2
tt0098900,3,4
tt0842384,NULL,NULL
tt0098900,2,9
tt0821060,1,4
tt0297625,6,7
tt0463399,1,19
tt0159876,21,14
tt0098900,1,1
tt2162289,1,2
tt0098900,7,11
tt1226281,1,5
tt0098900,2,4
tt0806910,1,372
tt0806910,1,373
tt0313144,NULL,NULL
tt0046643,1,7
tt0111914,1,1
tt0090481,8,20
tt0046580,1,4
tt0806910,1,294
tt0907694,1,16
tt0129117,1,1
tt0133302,15,17
tt0129117,1,7
tt0129117,1,5
tt0313144,NULL,NULL
tt0297626,1,8
tt0132666,1,7
tt0165592,6,1
tt0139780,1,13
tt0806910,1,390
tt0815353,NULL,NULL
tt0199214,6,3
tt0108695,1,9
tt0218792,NULL,NULL
tt0090481,8,3
tt4296044,1,5
tt0806910,1,295
tt0072560,2,16
tt0363319,1,1
tt0167732,1,5
tt1466074,12,3
tt0199184,NULL,NULL
tt0806910,1,27
tt0806910,1,84
tt0806910,1,109
tt0806910,1,74
tt0806910,1,60
tt0806910,1,103
tt0806910,1,38
tt0806910,1,49
tt0806910,1,15
tt0113706,1,5
tt0147770,1,1
tt0159876,22,6
tt0847709,1,2
tt0815353,NULL,NULL
tt0806910,1,65
tt0806910,1,53
tt0132666,1,6
tt0985040,9,5
tt0169456,2,3
tt0847709,1,3
tt0874686,1,7
tt0112239,5,1
tt0090481,8,12
tt0364151,12,2
tt0098889,1,11
tt0069620,5,8
tt0820333,2,1
tt0108749,4,3
tt0108749,4,2
tt0131673,1,1
tt0090481,6,1
tt0186766,1,0
tt0806901,26,9
tt0806904,1,6
tt0806910,1,317
tt1041883,NULL,NULL
tt1041883,NULL,NULL
tt0112239,5,5
tt0318224,33,11
tt3805856,NULL,NULL
tt0297625,6,5
tt2162289,2,5
tt0806901,26,10
tt0165592,8,11
tt0112167,1,1
tt0312084,2,2
tt0860267,1,8
tt0860267,1,9
tt0860267,1,10
tt0907694,1,17
tt0112239,5,3
tt0132666,1,13
tt1784086,2,6
tt0297626,15,6
tt1245432,4,5
tt0112239,5,2
tt0842384,NULL,NULL
tt0106078,3,15
tt0106078,3,14
tt0806901,2,8
tt0806901,2,9
tt0806901,27,1
tt0806901,3,6
tt0806901,3,4
tt0806901,3,3
tt0806901,3,1
tt0806901,3,2
tt0806904,1,7
tt0806910,1,376
tt0115100,2,3
tt0896681,1,1
tt0860267,1,11
tt2324163,1,3
tt0806901,24,4
tt0132666,1,14
tt0132666,1,16
tt0202179,16,4
tt0165592,5,12
tt0806910,1,377
tt0958967,1,10
tt0259794,1,2
tt0094456,3,5
tt3428884,2,1
tt0364151,12,4
tt2013869,1,3
tt0096689,2,5
tt0115100,2,2
tt0072586,1,5
tt0072586,1,6
tt0806910,1,375
tt0806910,1,271
tt0072586,1,4
tt0173525,1,2
tt0907683,1,2
tt0907683,1,3
tt1049304,8,6
tt0297625,3,5
tt1043199,2,1
tt0806901,18,8
tt0262955,NULL,NULL
tt0096689,2,2
tt0842384,NULL,NULL
tt0115100,2,1
tt0842384,NULL,NULL
tt0144725,1,1
tt0985040,4,4
tt3428884,2,2
tt0047702,1,7
tt0106078,3,12
tt0806901,6,6
tt0096689,2,7
tt0806910,1,168
tt0112239,5,4
tt0297626,4,2
tt0297625,2,2
tt3428884,2,3
tt0096689,2,6
tt0174377,NULL,NULL
tt2286153,1,9
tt0106078,3,6
tt0297625,2,1
tt0806901,27,2
tt0806901,9,2
tt5621392,1,1
tt5638654,1,1
tt0212698,5,25
tt0224861,2,12
tt0132666,1,18
tt0094483,1,5
tt0096689,2,4
tt0046593,9,8
tt0094416,10,11
tt0094456,6,9
tt3428884,2,4
tt3428884,2,5
tt0297626,4,10
tt0806901,27,4
tt0166458,11,7
tt0166458,8,4
tt0112183,2,2
tt0096689,2,1
tt0806910,1,310
tt0297625,5,5
tt0094483,NULL,NULL
tt0806910,1,273
tt0815353,NULL,NULL
tt1466074,13,3
tt0056751,13,17
tt0166914,1,0
tt3805856,NULL,NULL
tt0094483,NULL,NULL
tt0806901,21,4
tt0096689,2,3
tt0169456,3,4
tt0907683,1,4
tt0115122,1,13
tt3428884,2,6
tt4296044,1,2
tt0364151,11,5
tt1049304,8,1
tt0144061,1,0
tt0874686,1,8
tt4296044,1,1
tt4296044,1,3
tt0364151,6,5
tt0094483,NULL,NULL
tt0094483,NULL,NULL
tt0132666,1,23
tt0806901,27,3
tt0907694,1,18
tt0169456,2,1
tt0094416,3,7
tt0057775,NULL,NULL
tt0806910,1,285
tt0806910,1,305
tt0806910,1,379
tt0806910,1,378
tt0882736,5,1
tt0889258,8,2
tt0159156,1,21
tt0068074,1,0
tt0126179,1,9
tt0094483,NULL,NULL
tt0106078,3,13
tt0169456,2,2
tt0806910,1,238
tt0298685,1,5
tt0989125,8,26
tt0907683,1,5
tt0989125,10,22
tt0174432,NULL,NULL
tt0115122,1,14
tt0914702,10,43
tt0914702,3,13
tt0441950,2,22
tt0161126,NULL,NULL
tt5278426,1,1
tt5278426,1,2
tt5278426,1,3
tt5278426,1,5
tt5278426,NULL,NULL
tt5278426,1,7
tt5278426,NULL,NULL
tt0298685,6,1
tt0159178,3,10
tt0161126,4,19
tt0914702,3,32
tt0283208,3,12
tt0040051,7,33
tt0806910,1,380
tt0806910,1,292
tt0914702,8,45
tt1049304,5,11
tt0920540,1,1
tt0058853,1,23
tt4538720,1,15
tt0297621,3,27
tt0169456,3,3
tt0889258,8,1
tt0058853,1,139
tt0058853,1,44
tt0147760,3,2
tt0147760,3,1
tt0058853,1,39
tt0202179,13,6
tt4538720,1,14
tt0058853,1,118
tt5278426,1,10
tt5278426,1,9
tt0058853,1,85
tt4538720,1,3
tt0046593,4,12
tt0090481,6,12
tt4538720,1,1
tt0132666,1,20
tt0106078,2,6
tt0046593,3,14
tt1601983,4,5
tt0075471,1,7
tt0297626,13,4
tt0169456,3,1
tt0075562,1,1
tt0202179,6,5
tt0165592,1,21
tt4538720,1,13
tt0132666,1,24
tt0846838,1,16
tt0806910,1,382
tt0806910,1,383
tt0190181,4,9
tt0132666,1,25
tt4538720,1,2
tt0106178,6,1
tt0176357,9,3
tt0164285,1,3
tt0165593,9,6
tt0958966,1,9
tt0139780,1,15
tt0806910,1,385
tt0062689,1,2
tt0062689,1,1
tt0907683,1,6
tt0907683,1,7
tt0176357,8,9
tt0144044,1,0
tt0112239,3,5
tt0159876,NULL,NULL
tt0846838,1,17
tt0167720,1,1
tt0806910,1,384
tt0159876,21,11
tt0108832,3,2
tt0428139,1,2
tt0090481,7,8
tt0806901,27,9
tt0846838,1,18
tt0806910,1,189
tt0806910,1,387
tt0806910,1,245
tt0200358,2,14
tt0880565,1,2
tt0046593,12,17
tt0132666,1,28
tt1213665,1,22
tt0806901,27,5
tt0190181,2,10
tt0806910,1,381
tt0806910,1,248
tt0158444,1,0
tt0882736,5,2
tt0842384,NULL,NULL
tt0115122,1,15
tt0046593,11,15
tt0132666,2,3
tt3805856,NULL,NULL
tt3805856,NULL,NULL
tt0874684,1,8
tt3805856,NULL,NULL
tt0270780,2,5
tt0985040,8,3
tt0270780,1,2
tt0270780,1,1
tt0167616,1,7
tt0167616,1,10
tt0167616,1,4
tt0270780,1,4
tt0806901,20,4
tt0806901,27,6
tt2293681,1,4
tt0159920,1,1
tt0115122,1,17
tt0115122,1,16
tt0463399,NULL,NULL
tt0338684,NULL,NULL
tt0843225,NULL,NULL
tt0806901,20,11
tt0806901,27,7
tt0166909,NULL,NULL
tt0212675,3,1
tt0094416,9,1
tt0088621,8,3
tt0806910,1,178
tt0166458,11,1
tt0166909,NULL,NULL
tt0096538,1,4
tt0111899,4,2
tt0111899,4,1
tt0096538,2,2
tt0463399,2,12
tt0159876,26,15
tt0806910,1,386
tt0806910,1,388
tt0806910,1,190
tt0806910,1,151
tt0159876,NULL,NULL
tt0806901,14,3
tt0806910,1,203
tt0806910,1,275
tt1601983,3,6
tt0092455,5,18
tt0138959,1,1
tt0101069,5,1
tt0346222,1,12
tt0190181,1,2
tt0092322,NULL,NULL
tt2388808,NULL,NULL
tt0167614,NULL,NULL
tt0806910,1,389
tt0806910,1,210
tt0053546,1,33
tt0267154,NULL,NULL
tt0165592,11,16
tt0165592,4,22
tt0165592,5,13
tt4296044,1,8
tt0165592,1,10
tt0090481,3,14
tt0165592,11,27
tt0806901,25,7
tt0298685,5,2
tt0103405,1,0
tt0166909,NULL,NULL
tt0090481,6,8
tt0046593,6,1
tt0806901,21,5
tt0806901,25,3
tt0806901,27,8
tt0806910,1,177
tt0985040,12,3
tt0132666,2,14
