tconst,numVotes,averageRating
tt0022149,325,6.4
tt0022150,2642,7.6
tt0022151,296,7.3
tt0022152,83,6.7
tt0022153,1397,7.3
tt0022157,5,7.6
tt0022158,9581,7.6
tt0022159,28,5.4
tt0022160,197,6.4
tt0022161,79,6.4
tt0022162,5,7.4
tt0022164,296,6.6
tt0022165,8,5.9
tt0022167,9,5.8
tt0022169,6,7.3
tt0022172,249,5.5
tt0022173,138,6.7
tt0022174,38,6.4
tt0022176,5,5.8
tt0022177,88,5.8
tt0022178,97,6.9
tt0022179,8,4.8
tt0022180,158,5.7
tt0022181,57,6.2
tt0022182,11,5.1
tt0022183,1819,7.8
tt0022185,116,7.4
tt0022190,5,6.4
tt0022191,281,5.7
tt0022192,14,6.3
tt0022195,22,6
tt0022197,113,5.9
tt0022198,379,8.1
tt0022199,57,6.1
tt0022201,35,6.5
tt0022202,13,7.2
tt0022204,81,6.8
tt0022205,24,6.5
tt0022206,24,6
tt0022207,6,7
tt0022208,2468,7.1
tt0022209,34,6.1
tt0022211,55,6
tt0022214,84,6.9
tt0022215,147,7.2
tt0022217,9,6.8
tt0022219,13,6.4
tt0022223,224,6.2
tt0022225,29,6.2
tt0022226,18,6.4
tt0022227,920,7.3
tt0022229,13,6.2
tt0022230,12,6.8
tt0022231,165,5.7
tt0022232,27,7.4
tt0022233,17,5.9
tt0022234,8,7.4
tt0022235,138,7
tt0022236,851,6.6
tt0022238,957,7.5
tt0022239,12,6.8
tt0022241,48,6.5
tt0022242,17,7.2
tt0022243,465,5.3
tt0022245,48,6.9
tt0022246,415,8
tt0022247,36,6.9
tt0022248,6,6.2
tt0022251,1526,7.1
tt0022252,8,6.9
tt0022254,570,6
tt0022257,40,7
tt0022259,159,6.9
tt0022261,111,6.5
tt0022262,22,7
tt0022264,1108,7.5
tt0022265,198,4.4
tt0022266,152,6.9
tt0022268,2333,6.9
tt0022273,178,6.4
tt0022274,135,6.9
tt0022276,1277,6.8
tt0022277,11,7
tt0022279,823,6.9
tt0022283,34,6.2
tt0022284,18,6.1
tt0022285,123,6.5
tt0022286,14379,7.7
tt0022287,13,3.9
tt0022288,33,7
tt0022289,268,7.2
tt0022290,107,6.6
tt0022291,6,4.7
tt0022293,226,5.8
tt0022294,5,6.8
tt0022295,17,7.9
tt0022296,100,6.2
tt0022297,134,6.5
tt0022298,6,7
tt0022299,15,3.6
tt0022300,163,5.3
tt0022301,42,6
tt0022302,58,6.4
tt0022303,212,6.5
tt0022306,42,7
tt0022308,211,6
tt0022309,6,7.5
tt0022310,6,6.2
tt0022313,7,4.9
tt0022314,42,6.6
tt0022317,70,4.8
tt0022320,17,7
tt0022321,192,6.5
tt0022325,74,6.2
tt0022326,109,6
tt0022330,5,6.6
tt0022331,131,6
tt0022334,11,4.5
tt0022335,753,7.1
tt0022336,47,6.6
tt0022338,12,7.3
tt0022339,118,7
tt0022343,38,8.1
tt0022346,6,7.5
tt0022351,9,5.3
tt0022352,46,5.8
tt0022353,219,5.8
tt0022355,12,6
tt0022356,62,5.7
tt0022357,594,6.4
tt0022358,26,5.7
tt0022359,55,6.9
tt0022360,292,7.9
tt0022363,7,7.1
tt0022365,46,5.6
tt0022370,12,6.4
tt0022373,223,5.8
tt0022376,78,5.8
tt0022378,129,7.6
tt0022379,10,4.4
tt0022381,103,5.3
tt0022382,276,5.5
tt0022383,14,5.6
tt0022384,13,7.1
tt0022385,97,6.7
tt0022386,630,6.7
tt0022387,106,5.4
tt0022391,107,5.3
tt0022392,12,5.2
tt0022393,5,3.2
tt0022394,8,4.6
tt0022395,2251,5.8
tt0022396,15,7.1
tt0022397,487,6.3
tt0022400,15,6.4
tt0022402,672,5.5
tt0022403,1277,6.9
tt0022404,241,6.5
tt0022405,350,5.6
tt0022407,5,7
tt0022408,5,5
tt0022409,93,4.5
tt0022412,110,6.3
tt0022413,9,4.1
tt0022414,17,5.5
tt0022415,7,6
tt0022416,7,7
tt0022418,167,5.3
tt0022420,157,6.5
tt0022421,49,6.1
tt0022422,22,4.7
tt0022423,136,6.8
tt0022424,13,4.6
tt0022425,260,6.2
tt0022428,246,6.6
tt0022429,40,6
tt0022430,441,6.4
tt0022432,42,6
tt0022433,73,7.2
tt0022434,57,5.8
tt0022435,345,6.1
tt0022436,1082,7.7
tt0022437,101,6.1
tt0022439,8,8
tt0022440,227,6.3
tt0022441,185,7.1
tt0022442,48,7.7
tt0022443,58,6.8
tt0022444,154,6.2
tt0022448,64,6.4
tt0022449,45,5.5
tt0022450,8,6.4
tt0022451,13,6.3
tt0022452,16,6.2
tt0022453,847,6.5
tt0022454,1347,6.9
tt0022456,30,5.4
tt0022457,6,4.3
tt0022458,3746,7.6
tt0022459,8,7.2
tt0022462,1557,6.7
tt0022463,69,6.9
tt0022464,19,6.1
tt0022466,15,6.3
tt0022468,27,6.9
tt0022469,504,6.6
tt0022470,68,5.6
tt0022471,30,7.3
tt0022473,8,7
tt0022475,9,5.3
tt0022476,13,6.4
tt0022478,291,4.9
tt0022479,45,5.5
tt0022480,11,7.3
tt0022481,95,6.1
tt0022484,168,5.8
tt0022485,950,7.4
tt0022486,9,7.4
tt0022487,5,6.6
tt0022489,1215,7.8
tt0022491,83,5.8
tt0022493,11,7.1
tt0022494,31,6.8
tt0022495,708,6.5
tt0022496,211,7
tt0022500,102,6.5
tt0022501,221,6.7
tt0022504,62,6.1
tt0022505,11,6.1
tt0022506,88,5.2
tt0022509,21,4
tt0022510,9,5.7
tt0022511,5,6
tt0022512,15,2.7
tt0022514,27,6.7
tt0022515,823,7.3
tt0022517,303,6.8
tt0022520,29,7.2
tt0022523,188,6
tt0022525,33,6.3
tt0022528,82,5.4
tt0022531,42,7.1
tt0022535,72,6.5
tt0022536,48,7.2
tt0022537,92,6.5
tt0022538,18,5.7
tt0022539,10,7.9
tt0022543,44,6.4
tt0022545,10,4.9
tt0022546,5,3.8
tt0022549,28,6.2
tt0022550,2034,7.6
tt0022551,482,6.8
tt0022552,73,5.9
tt0022553,15,7.2
tt0022554,9,5.9
tt0022555,14,5.9
tt0022556,36,5.5
tt0022557,6,6.8
tt0022559,12,6.1
tt0022560,12,6.7
tt0022562,45,6.1
tt0022565,189,4.5
tt0022566,66,1.6
tt0022569,59,6.2
tt0022572,106,6.2
tt0022575,6,6.5
tt0022576,62,6
tt0022577,16,6.6
tt0022578,59,7.1
tt0022580,22,6.1
tt0022582,97,6.6
tt0022584,93,5.6
tt0022585,6,8.5
tt0022587,164,5.5
tt0022588,12,5.7
tt0022589,6,5.7
tt0022590,5,8.4
tt0022591,16,6.9
tt0022592,5,7.2
tt0022594,77,5.8
tt0022595,25,6.6
tt0022599,3299,7.7
tt0022601,10,6.4
tt0022603,23,5.9
tt0022604,109,6.9
tt0022606,5,7.4
tt0022608,5,5.6
tt0022609,12,5.7
tt0022610,71,6.9
tt0022611,64,6.8
tt0022612,74,7.2
tt0022613,180,7.1
tt0022614,221,6
tt0022615,260,6.6
tt0022618,15,4.3
tt0022619,151,6.2
tt0022620,16,6.1
tt0022624,56,6.6
tt0022626,1497,7.5
tt0022628,708,6.6
tt0022630,780,7.5
tt0022631,89,6.9
tt0022635,354,7.4
tt0022639,628,7
tt0022641,493,6.5
tt0022644,111,6.5
tt0022645,59,6.1
tt0022646,8,5.8
tt0022647,512,6.9
tt0022648,11,7.9
tt0022649,16,6.5
tt0022651,374,7.2
tt0022653,36,5.9
tt0022654,194,6.8
tt0022655,48,6.2
tt0022657,83,5.7
tt0022658,6,6.3
tt0022659,133,6.5
tt0022660,818,6.9
tt0022661,12,5.7
tt0022662,31,5.5
tt0022663,166,6.2
tt0022666,104,7
tt0022667,154,6.7
tt0022668,218,6.9
tt0022669,121,7
tt0022670,114,6.9
tt0022671,94,6.9
tt0022672,203,7.3
tt0022673,39,6.1
tt0022674,52,5.7
tt0022675,147,7
tt0022676,387,6.3
tt0022678,27,6.1
tt0022679,79,5.4
tt0022681,353,5.8
tt0022682,210,7.1
tt0022684,9,5.6
tt0022685,1152,6.6
tt0022687,32,6.8
tt0022688,129,5.9
tt0022689,823,6.1
tt0022690,132,7.5
tt0022691,5,6
tt0022692,25,5.3
tt0022694,898,6.9
tt0022695,21,7.2
tt0022696,345,7.2
tt0022698,3264,7.2
tt0022699,178,5.4
tt0022700,900,7.8
tt0022702,14,7.7
tt0022704,191,7.1
tt0022705,24,5.6
tt0022706,8,6
tt0022707,83,5.6
tt0022708,64,5.3
tt0022709,80,5.9
tt0022710,52,4.8
tt0022711,73,5.8
tt0022712,50,4.7
tt0022713,64,5.7
tt0022714,81,6.3
tt0022715,71,5.8
tt0022716,51,4.8
tt0022718,4221,7.5
tt0022722,6,4.5
tt0022724,52,7
tt0022725,594,7.7
tt0022726,6,5.7
tt0022727,5,7
tt0022730,142,6.4
tt0022731,151,5.7
tt0022732,109,6.7
tt0022733,67,6.8
tt0022735,1108,7.1
tt0022737,586,7.1
tt0022741,81,5.8
tt0022746,22,7
tt0022748,214,5.5
tt0022749,11,6.5
tt0022750,8,6.2
tt0022751,192,6.3
tt0022752,15,7.9
tt0022753,701,6.3
tt0022754,37,5.9
tt0022755,341,8
tt0022758,186,6.9
tt0022759,892,7.1
tt0022761,174,7.8
tt0022762,67,6.1
tt0022763,11,7.4
tt0022765,69,5.9
tt0022768,36,7.6
tt0022769,32,7.7
tt0022770,12,6.2
tt0022773,36,7.2
tt0022774,38,5.7
tt0022775,722,6.9
tt0022778,192,6.4
tt0022782,1446,7.4
tt0022784,224,6
tt0022785,6,5.7
tt0022786,123,7
tt0022787,890,7.8
tt0022788,223,6.3
tt0022789,109,6.1
tt0022790,91,5.6
tt0022791,37,5.8
tt0022792,785,6.4
tt0022793,16,7
tt0022794,45,6.6
tt0022796,420,7.1
tt0022797,8,7.9
tt0022798,5,7.4
tt0022799,71,6.1
tt0022800,78,6.7
tt0022801,13,5
tt0022802,771,7.3
tt0022806,7,8
tt0022807,1279,7
tt0022810,60,7
tt0022811,11,5.1
tt0022812,24,6.8
tt0022814,320,6.4
tt0022815,25,6.7
tt0022816,5,6.4
tt0022817,308,6.4
tt0022819,13,5.2
tt0022820,7,7.3
tt0022821,40,5.2
tt0022822,19,6.7
tt0022824,88,6.1
tt0022826,29,5.8
tt0022827,2052,6.5
tt0022831,18,7.3
tt0022832,23,7
tt0022833,63,6.3
tt0022834,1428,7.7
tt0022835,10133,7.7
tt0022836,23,5.1
tt0022837,39,7.5
tt0022840,33,5.8
tt0022843,5,6.8
tt0022844,230,6.6
tt0022846,7,8.1
tt0022848,30,6.4
tt0022850,6,7.5
tt0022853,8,5.2
tt0022854,674,7.1
tt0022856,39,7.3
tt0022859,12,6.9
tt0022860,13,6.8
tt0022861,6,5.2
tt0022863,37,7.1
tt0022864,89,6.1
tt0022866,23,5.9
tt0022867,1533,6.9
tt0022869,159,6.3
tt0022872,5,9.4
tt0022873,355,6.8
tt0022875,16,7.9
tt0022876,147,6.8
tt0022877,1131,7.7
tt0022878,5,8
tt0022879,3844,6.6
tt0022880,24,7.7
tt0022881,9,7.8
tt0022882,382,8
tt0022883,1401,7
tt0022884,17,5.4
tt0022886,28,5
tt0022888,82,6.5
tt0022890,183,5.9
tt0022892,13,6.6
tt0022893,22,6.2
tt0022894,5,7
tt0022895,18,5.1
tt0022896,10,6.6
tt0022897,391,6.6
tt0022899,1490,7.5
tt0022902,48,5.5
tt0022904,12,6.1
tt0022905,966,6.9
tt0022907,15,6.9
tt0022910,17,5.8
tt0022913,34521,7.9
tt0022914,108,5.4
tt0022915,140,7.9
tt0022916,170,8
tt0022918,137,5.9
tt0022921,70,4.8
tt0022922,77,6.5
tt0022923,11,6.9
tt0022924,127,6.1
tt0022926,10,6.8
tt0022927,10,4.7
tt0022928,7,6.1
tt0022929,6,6.3
tt0022932,6,5.2
tt0022934,48,5.6
tt0022938,178,6.3
tt0022939,23,6.5
tt0022940,43,5.5
tt0022941,71,5
tt0022943,6,7
tt0022944,7,7.6
tt0022945,108,6
tt0022946,14,5.5
tt0022947,13,4.2
tt0022949,44,5.9
tt0022951,22,5.1
tt0022953,10,6.4
tt0022956,101,5.4
tt0022957,15,5.1
tt0022958,13919,7.6
tt0022960,82,5.2
tt0022961,271,6.4
tt0022962,163,6.6
tt0022964,47,6.2
tt0022965,6,8.3
tt0022966,16,7.6
tt0022967,34,7
tt0022969,6,4.8
tt0022970,119,7.1
tt0022971,386,6.5
tt0022973,17,5.2
tt0022974,7,7
tt0022976,14,6.6
tt0022977,19,7.2
tt0022978,19,7
tt0022979,532,6.4
tt0022981,423,5.5
tt0022982,13,5.7
tt0022984,23,6
tt0022986,29,5.8
tt0022987,391,6.4
tt0022988,50,6.7
tt0022989,30,5.1
tt0022990,445,6.9
tt0022991,739,6.3
tt0022992,17,6.8
tt0022994,1426,8
tt0022995,34,5.6
tt0022999,58,5.8
tt0023000,12,5.4
tt0023002,62,6.1
tt0023003,33,7.7
tt0023004,8,7.6
tt0023005,29,5.7
tt0023006,15,5.5
tt0023007,301,6.7
tt0023008,12,7
tt0023010,22,6.2
tt0023011,24,5.9
tt0023013,146,6.2
tt0023014,28,4.6
tt0023017,9,5.7
tt0023020,14,5.6
tt0023022,22,6.5
tt0023025,18,5.6
tt0023026,197,7.9
tt0023027,9901,7.7
tt0023028,750,6.6
tt0023029,15,6.5
tt0023030,35,5.5
tt0023031,10,8
tt0023033,27,7.8
tt0023034,136,5.8
tt0023035,17,3.9
tt0023036,26,7.1
tt0023037,4016,7.6
tt0023038,418,5.6
tt0023039,10,7.6
tt0023040,13,4.1
tt0023041,29,6.9
tt0023042,9582,8.1
tt0023043,103,5.1
tt0023044,55,5.2
tt0023045,220,6.8
tt0023046,62,7.3
tt0023048,28,6.4
tt0023049,1231,7.2
tt0023050,8,8
tt0023052,74,5.9
tt0023054,33,6.2
tt0023055,99,6.7
tt0023056,23,6.8
tt0023057,16,7.9
tt0023059,56,7
tt0023060,9,5.9
tt0023064,64,4.8
tt0023065,7,6.9
tt0023066,80,6.4
tt0023067,327,6
tt0023070,16,6.7
tt0023071,148,6.7
tt0023072,6,4.8
tt0023073,17,6.1
tt0023074,1295,7.5
tt0023077,9,7
tt0023078,41,6.4
tt0023080,12,4.2
tt0023082,256,6.8
tt0023083,20,6
tt0023084,75,6.3
tt0023085,5,6.2
tt0023088,372,7.6
tt0023089,151,5.1
tt0023090,107,4.8
tt0023091,28,7.1
tt0023092,78,5.5
tt0023093,268,6.5
tt0023096,57,6.1
tt0023097,276,7.4
tt0023098,24,5
tt0023100,8,7.1
tt0023101,669,6.6
tt0023104,494,6.8
tt0023107,129,7.9
tt0023108,145,6.3
tt0023109,93,6
tt0023110,221,6.6
tt0023113,21,6.3
tt0023114,6,6
tt0023115,31,5.7
tt0023117,242,6.4
tt0023119,87,6.3
tt0023120,17,5.6
tt0023121,193,7
tt0023122,14,4.8
tt0023123,18,5.5
tt0023124,15,4.7
tt0023125,480,6.7
tt0023128,37,6
tt0023129,66,6.2
tt0023130,13,6.2
tt0023132,264,5.3
tt0023135,25,5.4
tt0023137,14,7.5
tt0023138,10,8.3
tt0023139,271,6.7
tt0023140,17,6.6
tt0023142,39,6.7
tt0023144,28,6.1
tt0023145,212,5.8
tt0023147,26,6.1
tt0023148,5,6.2
tt0023149,41,7
tt0023150,20,6.2
tt0023151,498,6.5
tt0023152,7,6.7
tt0023153,256,5.9
tt0023154,40,6.3
tt0023155,52,5.5
tt0023157,330,6.4
tt0023158,2946,7.7
tt0023159,7,5.3
tt0023160,29,5.4
tt0023162,109,6
tt0023165,36,5.6
tt0023166,6,6
tt0023167,200,7
tt0023169,192,6.3
tt0023170,29,6.7
tt0023171,13,6.9
tt0023175,290,6.5
tt0023176,23,7.1
tt0023179,16,6.2
tt0023180,392,6.7
tt0023181,705,7.4
tt0023183,24,6.1
tt0023184,8,7.2
tt0023185,53,6.7
tt0023186,17,6.2
tt0023187,100,6.8
tt0023190,154,6.8
tt0023191,18,5.6
tt0023194,2524,6.5
tt0023195,22,5
tt0023196,2615,6.7
tt0023197,21,7.1
tt0023198,363,7.1
tt0023199,5,7.4
tt0023201,12,6.9
tt0023202,655,6.8
tt0023205,28,7.6
tt0023206,25,6
tt0023208,63,6.5
tt0023209,97,6.2
tt0023213,545,6.8
tt0023214,191,6.9
tt0023215,474,7.6
tt0023216,310,7
tt0023217,324,6.8
tt0023218,32,6.3
tt0023220,11,7
tt0023221,109,5.3
tt0023222,25,7.4
tt0023225,662,7.2
tt0023227,1122,7.4
tt0023228,65,6.9
tt0023229,64,5.8
tt0023230,285,6
tt0023231,17,6.1
tt0023232,74,5.9
tt0023235,58,7.2
tt0023236,634,4
tt0023237,119,5.2
tt0023238,7720,7.3
tt0023240,325,7.1
tt0023241,1056,7.2
tt0023242,42,6.9
tt0023243,282,5.7
tt0023245,17797,7.2
tt0023247,69,5.2
tt0023249,2785,6.4
tt0023251,5314,8.1
tt0023252,53,6.2
tt0023253,166,6.3
tt0023255,12,7.2
tt0023256,20,6.3
tt0023257,51,7.3
tt0023260,31,6.4
tt0023261,241,6.9
tt0023262,161,5.5
tt0023264,10,7.1
tt0023265,66,6.6
tt0023266,484,6.9
tt0023267,26,7
tt0023268,253,7.1
tt0023269,14,7.1
tt0023270,38,5.8
tt0023271,233,7
tt0023272,31,7.4
tt0023277,822,6.7
tt0023278,222,6.9
tt0023279,18,6.6
tt0023283,30,6.9
tt0023284,453,6.7
tt0023285,3696,5.8
tt0023287,58,6.5
tt0023288,57,6.4
tt0023290,26,6.8
tt0023291,45,7
tt0023292,57,5.4
tt0023293,5755,7.3
tt0023294,26,6.7
tt0023297,5,6
tt0023298,21,4.2
tt0023299,31,5.5
tt0023300,274,6.2
tt0023302,125,6.9
tt0023303,1566,7.4
tt0023304,15,5.3
tt0023305,2555,8
tt0023308,9,7.4
tt0023309,27,6
tt0023311,53,7.1
tt0023312,1504,7.3
tt0023313,84,5.5
tt0023314,32,6.4
tt0023315,10,6.9
tt0023316,128,6.7
tt0023319,10,5.8
tt0023321,23,4.7
tt0023322,302,6
tt0023323,43,6.9
tt0023326,462,7
tt0023327,702,7
tt0023328,43,7.6
tt0023331,58,6.8
tt0023332,15,6.3
tt0023333,114,5.3
tt0023334,85,6.2
tt0023335,389,6.7
tt0023336,15,6.1
tt0023337,180,4.9
tt0023338,94,7.1
tt0023340,25,6.9
tt0023342,203,6
tt0023343,12,6.3
tt0023344,27,7.1
tt0023345,371,7.6
tt0023346,14,7.4
tt0023347,23,5.7
tt0023348,110,4.9
tt0023349,877,7.3
tt0023350,134,7.8
tt0023352,195,5.7
tt0023357,30,6.3
tt0023358,179,6.4
tt0023359,44,7.5
tt0023362,949,6.5
tt0023364,87,5
tt0023365,43,6.2
tt0023366,11,3.2
tt0023367,8,3.9
tt0023368,19,7.7
tt0023369,1927,6.9
tt0023370,7,5.9
tt0023371,20,6.6
tt0023373,12,7.4
tt0023374,638,6.7
tt0023376,42,7.2
tt0023377,112,7.6
tt0023378,15,7.2
tt0023379,36,6.4
tt0023380,15,7.6
tt0023381,18,5.7
tt0023382,3033,7.4
tt0023383,63,6.9
tt0023384,107,5.9
tt0023385,2082,7.1
tt0023386,17,5.6
tt0023388,33,5.4
tt0023391,5,6
tt0023393,66,7.4
tt0023394,592,7.1
tt0023395,3237,5.9
tt0023396,483,5.4
tt0023397,114,5.6
tt0023398,48,8.1
tt0023399,15,6.1
tt0023401,24,6.2
tt0023402,7,6.6
tt0023404,14,5.9
tt0023406,81,5.6
tt0023407,131,6.4
tt0023408,45,6.5
tt0023409,44,6.3
tt0023410,188,6.7
tt0023411,66,6.9
tt0023412,27,6.6
tt0023413,56,5.9
tt0023415,22,4.1
tt0023416,36,5.8
tt0023417,92,7.1
tt0023419,38,6.2
tt0023421,12,5.9
tt0023422,1059,7.4
tt0023424,122,4.7
tt0023425,19,5.9
tt0023426,29,6.5
tt0023427,20855,7.8
tt0023433,42,5.7
tt0023435,6,6.7
tt0023436,10,7
tt0023437,6,6.3
tt0023439,908,7.5
tt0023440,63,1.7
tt0023444,22,6.3
tt0023446,12,5.8
tt0023447,157,5.8
tt0023448,11,7.5
tt0023449,13,6.8
tt0023450,335,7.1
tt0023451,10,6.6
tt0023455,73,6.4
tt0023456,267,5.8
tt0023458,5351,7.5
tt0023459,26,6
tt0023460,95,5.7
tt0023464,497,6.5
tt0023465,95,6.6
tt0023467,15,7.5
tt0023469,376,6
tt0023470,1612,6.9
tt0023471,24,6.2
tt0023472,198,6.4
tt0023474,13,7.2
tt0023475,31,5.5
tt0023477,13,5.4
tt0023478,98,5.6
tt0023479,168,6.3
tt0023480,58,6.6
tt0023481,18,6.1
tt0023484,22,7.3
tt0023485,50,5.8
tt0023486,603,7.2
tt0023487,14,6.3
tt0023488,723,7
tt0023490,28,5.9
tt0023491,1007,7.3
tt0023492,19,5.7
tt0023493,56,6.4
tt0023495,108,5.8
tt0023496,32,5.8
tt0023497,119,7.8
tt0023498,642,6
tt0023499,5,5.8
tt0023500,34,5.2
tt0023501,21,5.6
tt0023502,8,6.9
tt0023506,6,6.7
tt0023507,213,6.8
tt0023508,7,7.7
tt0023509,5,7.8
tt0023510,9,3.2
tt0023512,21,6.2
tt0023513,53,6.7
tt0023514,78,6.3
tt0023516,44,6.1
tt0023517,9,7
tt0023520,91,5.7
tt0023521,21,8.1
tt0023522,14,5.7
tt0023523,506,5.9
tt0023524,48,5.7
tt0023525,250,6.5
tt0023526,83,6.3
tt0023527,71,7.3
tt0023528,123,5.2
tt0023529,200,6.2
tt0023530,6,6.7
tt0023531,51,5.9
tt0023532,11,7.4
tt0023533,17,7.6
tt0023535,13,7.3
tt0023537,231,6.9
tt0023539,18,6.1
tt0023541,5,4.8
tt0023545,267,6.2
tt0023547,26,5
tt0023548,39,6.8
tt0023549,127,5.6
tt0023551,5818,7.2
tt0023553,14,7.5
tt0023554,23,5.3
tt0023556,865,6.7
tt0023560,225,5.8
tt0023562,29,6.8
tt0023563,9308,7.9
tt0023564,8,4.6
tt0023565,20,7
tt0023566,22,6.1
tt0023567,222,6.2
tt0023568,25,7.2
tt0023570,7,4.4
tt0023572,5,5.6
tt0023576,48,4.9
tt0023578,944,7.5
tt0023579,5,7.6
tt0023580,99,6.8
tt0023581,414,6.4
tt0023582,830,6.3
tt0023583,487,5.9
tt0023584,437,6.8
tt0023587,48,6.4
tt0023589,421,6.6
tt0023590,2450,7.3
tt0023591,52,5.4
tt0023593,32,6.2
tt0023594,620,6.5
tt0023595,14,5.1
tt0023597,27,6.6
tt0023600,7,7.1
tt0023601,72,7.2
tt0023602,12,7.1
tt0023603,31,6.7
tt0023604,104,5.9
tt0023606,68,6.9
tt0023612,228,6.9
tt0023613,1329,8
tt0023614,19,5.5
tt0023615,164,6.1
tt0023616,16,4.7
tt0023619,6,6
tt0023620,57,7.1
tt0023621,21,5.6
tt0023622,10356,8.2
tt0023623,11,7.5
tt0023625,154,6.2
tt0023627,25,6.9
tt0023629,587,7
tt0023631,260,5.8
tt0023634,3637,8.1
tt0023635,134,6.3
tt0023636,23,6.4
tt0023637,53,4.8
tt0023638,24,7.8
tt0023640,63,6.3
tt0023641,50,5.3
tt0023642,590,7.1
tt0023645,194,7.1
tt0023646,71,6.9
tt0023649,11961,7.7
tt0023650,5,4.8
tt0023652,192,5.7
tt0023653,21,8.2
tt0023655,72,5.4
tt0023657,109,6.8
tt0023658,34,6.7
tt0023659,505,7.1
tt0023660,20,4.2
tt0023662,6,6.8
tt0023663,41,6.8
tt0023665,24,6.4
tt0023666,25,7
tt0023669,293,5
tt0023672,74,6
tt0023673,104,6.5
tt0023674,24,7
tt0023675,18,6.5
tt0023676,166,6.4
tt0023677,194,5.8
tt0023678,9,7.6
tt0023679,8,7.5
tt0023681,495,7.4
tt0023682,55,6.8
tt0023684,192,5.6
tt0023685,284,6.5
tt0023686,1503,7.6
tt0023687,27,6.4
tt0023688,54,5.4
tt0023690,7,6.6
tt0023691,70,7
tt0023692,27,6.5
tt0023693,19,6.6
tt0023694,7243,6.4
tt0023696,234,6.8
tt0023699,11,5.2
tt0023700,46,6.7
tt0023701,353,6.2
tt0023702,22,7
tt0023703,47,5.6
tt0023704,25,7.4
tt0023706,89,5.3
tt0023707,12,6.7
tt0023709,17,5.6
tt0023711,6,4.7
tt0023712,7,5.4
tt0023715,10,5.4
tt0023716,238,6.3
tt0023717,68,6.3
tt0023718,72,5.4
tt0023719,149,6.6
tt0023720,153,6.4
tt0023721,63,7
tt0023722,27,7
tt0023723,46,6.4
tt0023729,146,6.8
tt0023730,164,5.7
tt0023731,1820,7.1
tt0023732,6,2.5
tt0023734,5,6.8
tt0023736,45,6.6
tt0023737,231,6.4
tt0023740,79,6.3
tt0023741,48,6.4
tt0023742,197,6.1
tt0023744,147,6.8
tt0023746,6,7.5
tt0023747,60,6.8
tt0023748,24,7
tt0023749,95,6.3
tt0023753,1554,6.5
tt0023754,22,6.4
tt0023757,5,8.2
tt0023758,142,6
tt0023759,452,6.2
tt0023760,45,7.2
tt0023761,192,6.7
tt0023762,52,6.2
tt0023764,30,6.1
tt0023766,9,6.1
tt0023768,6,5.8
tt0023769,87,6.9
tt0023770,75,7
tt0023771,32,5
tt0023772,36,5.8
tt0023773,5,8
tt0023775,4595,7.6
tt0023776,31,5.8
tt0023778,351,6.2
tt0023779,561,6.9
tt0023780,66,7.1
tt0023782,14,6.1
tt0023783,51,5.7
tt0023784,63,6.7
tt0023785,202,6.8
tt0023786,536,6.5
tt0023787,60,7.3
tt0023788,83,7.7
tt0023789,190,6
tt0023790,179,6
tt0023791,45,5.2
tt0023793,197,6
tt0023794,532,6.6
tt0023797,156,6.5
tt0023798,99,6.7
tt0023799,230,6.9
tt0023800,168,6.6
tt0023801,182,6.9
tt0023802,102,7
tt0023803,144,7.3
tt0023806,14,4.9
tt0023807,26,7.3
tt0023808,96,5.2
tt0023811,20,7.1
tt0023812,170,6.5
tt0023813,56,6.8
tt0023814,2777,7.1
tt0023816,80,6.3
tt0023817,212,6.6
tt0023818,244,7
tt0023819,199,7.2
tt0023820,53,6.9
tt0023821,13,6.6
tt0023824,12,4.5
tt0023825,1762,7.3
tt0023827,7,5.9
tt0023828,285,7.6
tt0023829,49,4.9
tt0023830,108,5.3
tt0023831,50,5.5
tt0023832,42,5.1
tt0023833,48,5.6
tt0023834,46,5.3
tt0023835,69,5.7
tt0023836,147,6.4
tt0023838,334,7
tt0023839,14,6.2
tt0023840,79,6.6
tt0023841,29,7.1
tt0023842,142,6.5
tt0023843,47,6.6
tt0023844,16,6.2
tt0023845,37,5.8
tt0023846,102,6.2
tt0023847,173,7.1
tt0023848,180,5.9
tt0023849,30,5.9
tt0023851,91,5
tt0023852,103,4.6
tt0023853,42,5
tt0023854,463,7.3
tt0023855,40,6.8
tt0023856,764,7.1
tt0023857,87,6.6
tt0023858,1653,7.9
tt0023859,46,5.9
tt0023860,63,7.2
tt0023866,14,5.9
tt0023870,29,5.1
tt0023871,1034,7.8
tt0023872,252,6.5
tt0023873,57,6.3
tt0023876,3388,6
tt0023878,279,6.4
tt0023880,327,6
tt0023881,347,7.9
tt0023882,8,6.9
tt0023883,24,7.1
tt0023885,34,5.4
tt0023886,55,4.8
tt0023887,178,6.7
tt0023888,31,7.3
tt0023889,113,5.5
tt0023890,16,6.9
tt0023891,975,6.4
tt0023893,221,6.2
tt0023894,5,7.4
tt0023896,93,6.2
tt0023897,38,7.2
tt0023899,305,6
tt0023900,96,6.6
tt0023902,292,7.8
tt0023904,37,6.2
tt0023906,29,8.7
tt0023908,9,7
tt0023909,72,6
tt0023911,926,7.7
tt0023912,30,6.6
tt0023913,12,7.1
tt0023914,8,3.8
tt0023918,28,6.8
tt0023919,29,6.7
tt0023920,6,7.2
tt0023921,43,5.6
